# BUSCO version is: 5.8.2 
# The lineage dataset is: mollusca_odb12 (Creation date: 2025-04-11, number of genomes: 36, number of BUSCOs: 4421)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
49580at6447	Complete	JASEVX010000031.1	410113	445842	+	847.8	537
49581at6447	Complete	JASEVX010000001.1	37243691	37294578	+	1303.4	795
49630at6447	Complete	JASEVX010000003.1	99329644	99292364	-	985.7	580
49672at6447	Complete	JASEVX010000026.1	1619091	1642996	+	533.0	389
49680at6447	Complete	JASEVX010000002.1	134448324	134415101	-	1453.3	1008
49703at6447	Complete	JASEVX010000001.1	251084099	251070763	-	817.6	597
49734at6447	Complete	JASEVX010000001.1	99088662	99112056	+	537.0	420
49812at6447	Complete	JASEVX010000015.1	1708231	1706816	-	728.9	444
49813at6447	Complete	JASEVX010000010.1	38533821	38541824	+	889.6	423
49850at6447	Complete	JASEVX010000001.1	224229454	224259920	+	512.0	348
49890at6447	Complete	JASEVX010000001.1	136856023	136879986	+	647.6	566
49907at6447	Complete	JASEVX010000015.1	16784256	16816519	+	1406.9	784
49955at6447	Complete	JASEVX010000004.1	28886158	28878606	-	218.6	120
49989at6447	Complete	JASEVX010000001.1	252128802	252091639	-	1604.4	887
50024at6447	Complete	JASEVX010000005.1	74088943	74125675	+	1371.2	684
50034at6447	Complete	JASEVX010000010.1	42954482	43009401	+	278.7	257
50066at6447	Complete	JASEVX010000002.1	148919392	148926033	+	472.2	267
50093at6447	Complete	JASEVX010000002.1	104918004	104919914	+	1031.3	615
50115at6447	Complete	JASEVX010000009.1	3012224	2966688	-	827.9	501
50122at6447	Complete	JASEVX010000009.1	55795449	55714994	-	444.4	301
50137at6447	Complete	JASEVX010000003.1	111800243	111787168	-	197.7	106
50144at6447	Complete	JASEVX010000011.1	64493758	64486020	-	237.6	177
50147at6447	Complete	JASEVX010000011.1	27277278	27266130	-	142.9	154
50148at6447	Complete	JASEVX010000011.1	22009247	22064910	+	1788.3	1068
50149at6447	Complete	JASEVX010000001.1	57947570	57917219	-	896.7	532
50161at6447	Complete	JASEVX010000001.1	95456639	95416143	-	622.3	298
50180at6447	Missing
50234at6447	Complete	JASEVX010000011.1	29460073	29484573	+	395.6	224
50302at6447	Complete	JASEVX010000001.1	201492221	201474486	-	517.4	309
50312at6447	Complete	JASEVX010000017.1	960615	975708	+	442.8	262
50323at6447	Complete	JASEVX010000016.1	11161078	11195028	+	939.0	594
50331at6447	Fragmented	JASEVX010000009.1	35353107	35402730	+	1190.6	662
50430at6447	Complete	JASEVX010000001.1	121861280	121831895	-	1905.9	1109
50522at6447	Complete	JASEVX010000008.1	30296071	30317658	+	756.5	480
50572at6447	Complete	JASEVX010000003.1	36167999	36143898	-	126.8	168
50579at6447	Complete	JASEVX010000004.1	80078569	80094495	+	182.7	179
50590at6447	Complete	JASEVX010000002.1	37504017	37444928	-	719.4	444
50600at6447	Complete	JASEVX010000002.1	62409438	62424269	+	341.1	250
50603at6447	Complete	JASEVX010000004.1	140458145	140476769	+	1266.6	665
50618at6447	Complete	JASEVX010000004.1	106240683	106247522	+	347.7	329
50649at6447	Complete	JASEVX010000001.1	251332510	251258721	-	2185.9	1284
50667at6447	Complete	JASEVX010000005.1	92383550	92342681	-	743.9	523
50678at6447	Complete	JASEVX010000004.1	23106267	23112769	+	359.0	187
50684at6447	Missing
50721at6447	Complete	JASEVX010000008.1	25129505	25092609	-	1432.4	758
50738at6447	Complete	JASEVX010000007.1	28167407	28191956	+	646.1	428
50750at6447	Complete	JASEVX010000003.1	93402944	93451805	+	811.6	521
50758at6447	Complete	JASEVX010000001.1	27327452	27254585	-	358.3	190
50850at6447	Complete	JASEVX010000012.1	26583527	26637559	+	1407.9	794
50870at6447	Complete	JASEVX010000003.1	73641517	73619076	-	412.2	215
50984at6447	Fragmented	JASEVX010000001.1	33358955	33368404	+	363.1	353
51002at6447	Complete	JASEVX010000004.1	75875656	75866977	-	373.5	207
51003at6447	Complete	JASEVX010000015.1	5544722	5607943	+	562.3	291
51017at6447	Complete	JASEVX010000001.1	230098297	230087851	-	477.9	382
51025at6447	Complete	JASEVX010000001.1	98046338	98047084	+	344.0	239
51033at6447	Complete	JASEVX010000102.1	353344	441058	+	2145.6	1203
51086at6447	Complete	JASEVX010000012.1	45639228	45731362	+	2981.0	1497
51116at6447	Complete	JASEVX010000009.1	49979648	49952767	-	485.8	320
51146at6447	Complete	JASEVX010000008.1	18355152	18371371	+	287.0	183
51152at6447	Complete	JASEVX010000001.1	54081770	54009006	-	670.4	380
51175at6447	Complete	JASEVX010000004.1	27632564	27651234	+	432.0	263
51180at6447	Complete	JASEVX010000037.1	537671	540089	+	253.6	137
51188at6447	Complete	JASEVX010000001.1	59888993	59858314	-	1017.8	730
51248at6447	Complete	JASEVX010000002.1	1643732	1593778	-	1322.1	756
51261at6447	Complete	JASEVX010000001.1	247501764	247452245	-	387.8	276
51273at6447	Complete	JASEVX010000001.1	118092187	118126719	+	1465.8	850
51313at6447	Complete	JASEVX010000013.1	14494681	14501145	+	150.9	140
51407at6447	Complete	JASEVX010000097.1	637771	662881	+	837.6	602
51427at6447	Complete	JASEVX010000003.1	8670457	8701054	+	1028.3	580
51449at6447	Complete	JASEVX010000005.1	77307035	77286548	-	766.6	445
51467at6447	Complete	JASEVX010000001.1	127330689	127351263	+	573.7	337
51484at6447	Complete	JASEVX010000004.1	69372538	69413067	+	493.3	294
51491at6447	Complete	JASEVX010000002.1	64571803	64550692	-	819.2	470
51512at6447	Complete	JASEVX010000004.1	109479369	109546348	+	2863.4	1854
51564at6447	Complete	JASEVX010000004.1	50701807	50705705	+	487.9	305
51570at6447	Complete	JASEVX010000003.1	95418030	95425262	+	243.2	136
51594at6447	Complete	JASEVX010000014.1	46648286	46666203	+	701.2	389
51602at6447	Complete	JASEVX010000002.1	67367276	67379871	+	420.1	211
51631at6447	Complete	JASEVX010000001.1	224340917	224316984	-	807.6	480
51639at6447	Complete	JASEVX010000001.1	158679588	158670736	-	279.8	179
51643at6447	Complete	JASEVX010000001.1	42740658	42813706	+	228.0	135
51649at6447	Complete	JASEVX010000009.1	25232584	25250401	+	745.7	369
51658at6447	Complete	JASEVX010000009.1	26310468	26263919	-	389.1	367
51676at6447	Complete	JASEVX010000002.1	54044865	54030360	-	1068.5	683
51696at6447	Complete	JASEVX010000009.1	32906011	32814634	-	493.2	394
51817at6447	Complete	JASEVX010000005.1	41853319	41869289	+	617.3	317
51832at6447	Complete	JASEVX010000004.1	116715307	116723414	+	215.9	147
51850at6447	Complete	JASEVX010000007.1	36015521	36037200	+	332.3	199
51853at6447	Complete	JASEVX010000009.1	62272468	62215960	-	860.6	553
51889at6447	Complete	JASEVX010000003.1	26619051	26640431	+	338.5	258
51944at6447	Complete	JASEVX010000013.1	45453752	45444681	-	377.7	256
51990at6447	Complete	JASEVX010000015.1	927839	915164	-	929.0	571
52005at6447	Complete	JASEVX010000001.1	63888326	63927124	+	739.4	517
52048at6447	Complete	JASEVX010000002.1	120849915	120855855	+	547.1	472
52099at6447	Complete	JASEVX010000017.1	8740373	8755311	+	703.0	354
52105at6447	Complete	JASEVX010000002.1	77560365	77590777	+	1184.6	686
52113at6447	Complete	JASEVX010000001.1	145827675	145832053	+	475.4	318
52131at6447	Complete	JASEVX010000007.1	21955203	21982045	+	552.6	424
52134at6447	Complete	JASEVX010000010.1	49286437	49267353	-	551.8	370
52138at6447	Complete	JASEVX010000001.1	8276424	8249110	-	1129.6	758
52169at6447	Complete	JASEVX010000004.1	77030986	77038215	+	1113.4	708
52183at6447	Complete	JASEVX010000001.1	18718928	18727667	+	213.5	168
52228at6447	Complete	JASEVX010000002.1	139282309	139265905	-	540.8	363
52262at6447	Complete	JASEVX010000003.1	143994635	143999654	+	213.6	111
52267at6447	Complete	JASEVX010000002.1	104729346	104721108	-	2534.1	2078
52297at6447	Complete	JASEVX010000001.1	105908808	105906433	-	597.9	557
52331at6447	Complete	JASEVX010000005.1	55047194	54984540	-	1813.2	1211
52335at6447	Complete	JASEVX010000001.1	121821395	121808431	-	604.9	465
52482at6447	Complete	JASEVX010000005.1	16135163	16161352	+	603.6	321
52601at6447	Complete	JASEVX010000007.1	46928429	46919997	-	235.5	153
52659at6447	Complete	JASEVX010000011.1	40215716	40205262	-	447.1	314
52672at6447	Complete	JASEVX010000007.1	20947509	20923986	-	563.2	385
52674at6447	Complete	JASEVX010000003.1	37599558	37608607	+	396.6	288
52678at6447	Missing
52712at6447	Complete	JASEVX010000596.1	8660	10207	+	657.3	420
52717at6447	Complete	JASEVX010000012.1	53529428	53552666	+	775.9	425
52780at6447	Complete	JASEVX010000105.1	242306	223699	-	952.3	526
52804at6447	Complete	JASEVX010000009.1	72215318	72178383	-	970.9	702
52870at6447	Complete	JASEVX010000008.1	69304361	69337010	+	993.5	596
52908at6447	Complete	JASEVX010000004.1	124553694	124699652	+	1288.3	798
52930at6447	Complete	JASEVX010000003.1	7080965	6995302	-	1665.5	1200
52953at6447	Complete	JASEVX010000010.1	5365415	5297631	-	1571.3	1066
53028at6447	Missing
53214at6447	Complete	JASEVX010000008.1	5720692	5746743	+	1503.1	710
53233at6447	Complete	JASEVX010000001.1	84053058	84042269	-	424.2	248
53236at6447	Complete	JASEVX010000010.1	65033170	64998596	-	826.7	450
53256at6447	Complete	JASEVX010000004.1	102649706	102700630	+	1510.9	1025
53266at6447	Complete	JASEVX010000003.1	113931943	113905413	-	841.4	437
53332at6447	Complete	JASEVX010000003.1	81123826	81075985	-	617.0	383
53336at6447	Complete	JASEVX010000009.1	5646378	5640346	-	306.2	149
53403at6447	Complete	JASEVX010000008.1	38076197	38086188	+	325.3	206
53413at6447	Complete	JASEVX010000009.1	16678055	16733844	+	1004.4	708
53462at6447	Complete	JASEVX010000010.1	8727733	8748154	+	385.5	344
53467at6447	Complete	JASEVX010000001.1	199989497	200006013	+	891.0	543
53471at6447	Complete	JASEVX010000003.1	38963292	38919658	-	572.6	325
53482at6447	Complete	JASEVX010000005.1	92489046	92445685	-	1685.9	921
53525at6447	Complete	JASEVX010000004.1	104339073	104339729	+	352.9	214
53527at6447	Complete	JASEVX010000009.1	3595398	3578700	-	835.5	505
53551at6447	Complete	JASEVX010000003.1	19731479	19724189	-	281.8	170
53584at6447	Complete	JASEVX010000001.1	76414170	76500117	+	2096.6	1255
53624at6447	Complete	JASEVX010000015.1	22485793	22476302	-	351.0	235
53631at6447	Complete	JASEVX010000001.1	100690510	100705873	+	683.2	408
53632at6447	Complete	JASEVX010000012.1	21207665	21230458	+	573.3	341
53685at6447	Complete	JASEVX010000016.1	8809160	8797477	-	422.3	264
53696at6447	Complete	JASEVX010000009.1	5704601	5673222	-	674.3	340
53730at6447	Complete	JASEVX010000002.1	124352961	124378977	+	551.5	296
53801at6447	Complete	JASEVX010000003.1	58752752	58778395	+	714.7	372
53814at6447	Complete	JASEVX010000007.1	82676412	82766756	+	1354.7	848
53818at6447	Complete	JASEVX010000002.1	37901291	37917873	+	800.4	455
53824at6447	Complete	JASEVX010000007.1	39818874	39863936	+	1368.3	710
53830at6447	Complete	JASEVX010000015.1	27821918	27837747	+	192.6	176
53864at6447	Complete	JASEVX010000004.1	44445216	44446628	+	714.2	504
53869at6447	Complete	JASEVX010000007.1	82793379	82776257	-	627.1	347
53924at6447	Complete	JASEVX010000001.1	22094640	22115528	+	1226.7	625
53935at6447	Complete	JASEVX010000002.1	132129785	132136976	+	560.2	305
53963at6447	Complete	JASEVX010000018.1	4470554	4475710	+	948.6	509
53980at6447	Complete	JASEVX010000011.1	26652033	26693633	+	1423.9	787
54017at6447	Complete	JASEVX010000003.1	4166489	4181840	+	303.2	214
54061at6447	Complete	JASEVX010000004.1	61706861	61690036	-	412.4	235
54083at6447	Complete	JASEVX010000003.1	81840799	81779173	-	630.0	593
54160at6447	Complete	JASEVX010000008.1	73194545	73160695	-	254.5	172
54204at6447	Complete	JASEVX010000010.1	2685859	2646324	-	1426.3	792
54209at6447	Complete	JASEVX010000001.1	94680909	94750750	+	667.5	476
54233at6447	Complete	JASEVX010000004.1	12070003	12096399	+	1589.1	914
54241at6447	Complete	JASEVX010000005.1	42980730	42989122	+	489.9	282
54297at6447	Complete	JASEVX010000012.1	1993693	1975646	-	301.2	209
54359at6447	Complete	JASEVX010000003.1	97066671	97043645	-	711.3	401
54381at6447	Complete	JASEVX010000004.1	110865430	110874025	+	363.5	213
54412at6447	Complete	JASEVX010000002.1	105707415	105782535	+	425.0	237
54413at6447	Complete	JASEVX010000002.1	119754827	119792431	+	774.2	391
54445at6447	Fragmented	JASEVX010000058.1	632476	661720	+	733.2	352
54509at6447	Fragmented	JASEVX010000001.1	209540499	209527927	-	175.6	98
54588at6447	Complete	JASEVX010000001.1	7010364	7007236	-	522.0	350
54626at6447	Complete	JASEVX010000001.1	2041101	2046611	+	343.8	297
54682at6447	Complete	JASEVX010000001.1	38099753	38064746	-	813.5	505
54699at6447	Complete	JASEVX010000002.1	92199848	92190449	-	491.4	314
54703at6447	Complete	JASEVX010000012.1	54597511	54611076	+	385.7	317
54704at6447	Missing
54742at6447	Complete	JASEVX010000002.1	103331245	103318018	-	358.6	265
54746at6447	Complete	JASEVX010000007.1	82132735	82142418	+	190.7	134
54755at6447	Complete	JASEVX010000004.1	59331036	59320497	-	292.1	192
54767at6447	Complete	JASEVX010000013.1	8969583	8974109	+	294.4	189
54805at6447	Duplicated	JASEVX010000958.1	1188	29529	+	375.6	218
54805at6447	Duplicated	JASEVX010000009.1	67376516	67286815	-	359.6	217
54856at6447	Complete	JASEVX010000005.1	83014589	83055995	+	826.3	892
54901at6447	Complete	JASEVX010000007.1	21302159	21273571	-	931.5	698
54908at6447	Complete	JASEVX010000004.1	107264114	107268757	+	186.9	110
54942at6447	Complete	JASEVX010000004.1	119485919	119462342	-	651.1	403
54950at6447	Complete	JASEVX010000004.1	141845509	141844778	-	385.7	240
55002at6447	Complete	JASEVX010000002.1	128903378	128908980	+	160.1	100
55013at6447	Complete	JASEVX010000001.1	36504812	36392677	-	1174.3	622
55017at6447	Complete	JASEVX010000007.1	34216093	34223818	+	219.3	188
55153at6447	Missing
55172at6447	Complete	JASEVX010000015.1	2331143	2322320	-	341.1	291
55175at6447	Complete	JASEVX010000007.1	47708467	47703352	-	365.3	219
55206at6447	Complete	JASEVX010000105.1	118129	170594	+	1459.5	825
55209at6447	Complete	JASEVX010000007.1	64325220	64304574	-	277.6	212
55210at6447	Complete	JASEVX010000004.1	121938904	121966028	+	1084.0	709
55242at6447	Complete	JASEVX010000001.1	117733718	117733092	-	180.8	139
55306at6447	Complete	JASEVX010000006.1	41139232	41147565	+	296.3	172
55349at6447	Complete	JASEVX010000002.1	90477156	90514802	+	341.8	186
55352at6447	Complete	JASEVX010000012.1	41366413	41380574	+	252.5	355
55389at6447	Complete	JASEVX010000001.1	179057988	179090498	+	332.4	202
55413at6447	Complete	JASEVX010000004.1	34853212	34834298	-	355.2	225
55437at6447	Complete	JASEVX010000001.1	216501742	216553230	+	267.9	157
55484at6447	Complete	JASEVX010000001.1	177545972	177521572	-	782.0	460
55492at6447	Complete	JASEVX010000001.1	170402980	170440306	+	1258.2	921
55505at6447	Complete	JASEVX010000005.1	28361965	28388581	+	790.4	402
55553at6447	Complete	JASEVX010000010.1	64879147	64843891	-	873.2	578
55569at6447	Complete	JASEVX010000001.1	90791201	90781647	-	338.3	187
55581at6447	Complete	JASEVX010000002.1	115779754	115797614	+	324.7	201
55587at6447	Complete	JASEVX010000004.1	81914137	81906029	-	550.9	300
55662at6447	Complete	JASEVX010000001.1	44175209	44188949	+	527.4	329
55669at6447	Complete	JASEVX010000009.1	14947406	14921280	-	607.9	347
55683at6447	Complete	JASEVX010000005.1	41525790	41554604	+	1833.3	934
55700at6447	Complete	JASEVX010000001.1	197803118	197780136	-	1772.9	868
55704at6447	Complete	JASEVX010000001.1	187880646	187932932	+	658.9	397
55722at6447	Complete	JASEVX010000001.1	60387893	60547159	+	816.7	434
55738at6447	Complete	JASEVX010000003.1	50366368	50482550	+	236.9	118
55762at6447	Complete	JASEVX010000003.1	19743725	19764582	+	1189.5	626
55780at6447	Complete	JASEVX010000004.1	52016473	52004049	-	424.4	226
55791at6447	Duplicated	JASEVX010000031.1	483307	453969	-	543.6	385
55791at6447	Duplicated	JASEVX010000306.1	137585	112735	-	472.3	375
55794at6447	Fragmented	JASEVX010000009.1	50451976	50473620	+	977.1	607
55846at6447	Complete	JASEVX010000008.1	23759215	23684575	-	4414.1	2251
55865at6447	Complete	JASEVX010000001.1	96219562	96212859	-	551.2	527
55874at6447	Complete	JASEVX010000001.1	79197462	79208922	+	237.3	181
55905at6447	Complete	JASEVX010000045.1	982489	987898	+	232.8	109
55945at6447	Complete	JASEVX010000003.1	5203669	5237897	+	1041.1	724
55952at6447	Complete	JASEVX010000004.1	120418643	120356978	-	356.2	202
55962at6447	Complete	JASEVX010000001.1	122320434	122311080	-	336.6	196
55987at6447	Complete	JASEVX010000014.1	798356	773299	-	553.4	318
55992at6447	Complete	JASEVX010000002.1	118212635	118201879	-	1020.5	531
56001at6447	Complete	JASEVX010000004.1	67171831	67171301	-	236.2	173
56002at6447	Complete	JASEVX010000007.1	71803230	71821724	+	519.1	253
56012at6447	Complete	JASEVX010000001.1	212255521	212234233	-	498.3	290
56054at6447	Missing
56093at6447	Complete	JASEVX010000001.1	137189784	137167842	-	997.6	464
56144at6447	Complete	JASEVX010000004.1	107590248	107613496	+	784.8	601
56155at6447	Complete	JASEVX010000003.1	71509138	71520917	+	461.8	228
56167at6447	Complete	JASEVX010000012.1	33912836	33939010	+	754.3	435
56185at6447	Complete	JASEVX010000007.1	43772372	43793396	+	1633.0	946
56186at6447	Complete	JASEVX010000001.1	238631740	238628803	-	302.3	213
56201at6447	Complete	JASEVX010000006.1	40652973	40644036	-	275.4	157
56346at6447	Complete	JASEVX010000573.1	33852	52502	+	906.2	489
56350at6447	Complete	JASEVX010000001.1	227208258	227246394	+	486.2	324
56369at6447	Complete	JASEVX010000001.1	50568260	50579676	+	213.5	116
56376at6447	Complete	JASEVX010000004.1	108413648	108388785	-	581.3	376
56380at6447	Complete	JASEVX010000063.1	540730	523843	-	289.6	227
56384at6447	Complete	JASEVX010000007.1	20123195	20133272	+	545.1	380
56500at6447	Complete	JASEVX010000007.1	9306458	9382425	+	664.0	403
56522at6447	Complete	JASEVX010000004.1	55569448	55596002	+	1292.5	693
56527at6447	Complete	JASEVX010000008.1	9877524	9862199	-	647.0	357
56592at6447	Complete	JASEVX010000009.1	71897930	71889673	-	248.4	127
56607at6447	Complete	JASEVX010000002.1	72989306	72987182	-	182.7	112
56647at6447	Complete	JASEVX010000004.1	75437528	75449859	+	76.6	198
56658at6447	Complete	JASEVX010000010.1	36468696	36448035	-	821.9	556
56665at6447	Fragmented	JASEVX010000001.1	203272586	203275873	+	627.2	83
56681at6447	Complete	JASEVX010000007.1	55763756	55742177	-	661.7	391
56720at6447	Complete	JASEVX010000007.1	42560217	42570368	+	766.8	589
56739at6447	Complete	JASEVX010000005.1	56765531	56696330	-	864.2	486
56773at6447	Complete	JASEVX010000010.1	21089646	21062457	-	734.7	652
56829at6447	Complete	JASEVX010000002.1	107894894	107897876	+	361.7	278
56835at6447	Complete	JASEVX010000004.1	50864706	50913624	+	924.2	580
56842at6447	Complete	JASEVX010000001.1	75923148	75931587	+	607.8	442
56878at6447	Complete	JASEVX010000006.1	51562401	51553965	-	251.2	205
56925at6447	Complete	JASEVX010000008.1	6070812	6058925	-	512.3	255
57002at6447	Complete	JASEVX010000002.1	94403737	94393904	-	383.1	257
57017at6447	Complete	JASEVX010000031.1	30678	15506	-	291.7	150
57051at6447	Complete	JASEVX010000012.1	38759700	38851293	+	1741.1	1096
57142at6447	Complete	JASEVX010000001.1	144058640	144061301	+	458.3	347
57168at6447	Complete	JASEVX010000001.1	48189337	48214345	+	603.8	391
57183at6447	Complete	JASEVX010000002.1	94451449	94445894	-	171.4	136
57187at6447	Complete	JASEVX010000004.1	95344006	95409639	+	1112.0	576
57199at6447	Complete	JASEVX010000004.1	18622840	18402800	-	1285.8	650
57258at6447	Complete	JASEVX010000008.1	64849488	64879468	+	590.1	326
57277at6447	Complete	JASEVX010000001.1	146050449	145946899	-	669.6	466
57286at6447	Complete	JASEVX010000003.1	138049901	138060456	+	410.2	303
57300at6447	Complete	JASEVX010000021.1	1092407	1100726	+	526.2	453
57310at6447	Complete	JASEVX010000006.1	81982561	81946942	-	677.1	427
57327at6447	Complete	JASEVX010000004.1	64558308	64552871	-	437.3	233
57343at6447	Fragmented	JASEVX010000003.1	11879474	11819259	-	194.9	171
57351at6447	Complete	JASEVX010000001.1	65172969	65132385	-	699.5	422
57374at6447	Fragmented	JASEVX010000004.1	20408736	20394700	-	428.3	210
57382at6447	Complete	JASEVX010000004.1	138715099	138754811	+	816.2	439
57413at6447	Complete	JASEVX010000015.1	17985145	18023160	+	706.0	491
57451at6447	Complete	JASEVX010000010.1	14033637	14013398	-	927.0	652
57461at6447	Complete	JASEVX010000001.1	141954995	141944473	-	360.7	190
57498at6447	Complete	JASEVX010000003.1	81738319	81716251	-	873.1	451
57499at6447	Complete	JASEVX010000001.1	80576954	80556252	-	592.2	348
57507at6447	Complete	JASEVX010000002.1	33296812	33278198	-	804.2	392
57524at6447	Complete	JASEVX010000004.1	72084391	72119852	+	583.2	332
57564at6447	Missing
57577at6447	Complete	JASEVX010000009.1	14026316	14041510	+	757.2	459
57634at6447	Complete	JASEVX010000002.1	61401717	61423879	+	657.2	373
57664at6447	Complete	JASEVX010000013.1	37904961	37913024	+	340.2	174
57669at6447	Complete	JASEVX010000010.1	49292563	49314783	+	282.3	326
57735at6447	Complete	JASEVX010000007.1	58007824	57997056	-	390.9	455
57749at6447	Complete	JASEVX010000004.1	22436966	22428615	-	494.3	246
57768at6447	Missing
57799at6447	Complete	JASEVX010000002.1	123946890	123992659	+	808.1	520
57847at6447	Complete	JASEVX010000001.1	1982130	2000055	+	364.1	197
57995at6447	Complete	JASEVX010000010.1	20103216	20182495	+	756.0	445
58010at6447	Complete	JASEVX010000004.1	69539846	69540385	+	216.4	124
58034at6447	Missing
58060at6447	Complete	JASEVX010000003.1	93396575	93370672	-	824.9	627
58124at6447	Complete	JASEVX010000001.1	89480702	89442427	-	997.5	783
58144at6447	Complete	JASEVX010000005.1	59072674	59105783	+	836.4	699
58157at6447	Complete	JASEVX010000011.1	35710354	35834204	+	1505.7	765
58181at6447	Complete	JASEVX010000001.1	224841587	224866657	+	1514.2	786
58207at6447	Complete	JASEVX010000003.1	7873826	7869016	-	363.6	273
58260at6447	Complete	JASEVX010000001.1	18649405	18664636	+	585.7	332
58267at6447	Complete	JASEVX010000007.1	52469099	52453346	-	779.6	440
58270at6447	Complete	JASEVX010000004.1	20021563	20047643	+	287.3	204
58275at6447	Complete	JASEVX010000004.1	140586534	140574925	-	678.5	357
58291at6447	Complete	JASEVX010000001.1	127883110	127884826	+	132.2	85
58297at6447	Complete	JASEVX010000007.1	32972751	32973623	+	423.2	255
58304at6447	Complete	JASEVX010000005.1	5334868	5384511	+	944.9	671
58313at6447	Complete	JASEVX010000002.1	127637662	127639245	+	351.5	206
58351at6447	Complete	JASEVX010000003.1	6526600	6572448	+	1513.4	871
58367at6447	Complete	JASEVX010000001.1	86578295	86576353	-	259.0	116
58397at6447	Complete	JASEVX010000004.1	47326169	47313353	-	394.4	233
58452at6447	Complete	JASEVX010000009.1	37284817	37299663	+	403.7	318
58471at6447	Fragmented	JASEVX010000012.1	45634229	45615242	-	179.5	151
58556at6447	Fragmented	JASEVX010000015.1	17104712	17094331	-	654.9	292
58625at6447	Complete	JASEVX010000002.1	123572975	123578948	+	623.3	330
58652at6447	Complete	JASEVX010000007.1	79027927	79063036	+	1241.8	658
58659at6447	Complete	JASEVX010000012.1	17689017	17694699	+	323.0	206
58675at6447	Complete	JASEVX010000001.1	176933306	176943087	+	377.3	195
58715at6447	Complete	JASEVX010000001.1	46872650	46894947	+	636.1	317
58742at6447	Complete	JASEVX010000001.1	100734504	100714045	-	808.8	390
58791at6447	Complete	JASEVX010000003.1	147981863	147978154	-	352.0	222
58795at6447	Complete	JASEVX010000002.1	53926006	53966347	+	1419.5	862
58819at6447	Complete	JASEVX010000011.1	60398565	60416786	+	539.2	373
58850at6447	Complete	JASEVX010000005.1	80803411	80769645	-	1215.5	740
58938at6447	Complete	JASEVX010000007.1	54387060	54342032	-	756.6	473
58945at6447	Complete	JASEVX010000005.1	66080642	66089975	+	501.5	325
58977at6447	Complete	JASEVX010000001.1	131244145	131133366	-	871.1	501
59023at6447	Complete	JASEVX010000001.1	132704347	132693812	-	512.5	339
59055at6447	Complete	JASEVX010000001.1	160114967	160140593	+	597.7	311
59077at6447	Complete	JASEVX010000003.1	139120109	139125905	+	411.8	239
59094at6447	Duplicated	JASEVX010000043.1	1179181	1222424	+	498.5	363
59094at6447	Duplicated	JASEVX010000008.1	73956525	73987168	+	495.6	363
59101at6447	Complete	JASEVX010000001.1	136291831	136372292	+	938.1	505
59109at6447	Complete	JASEVX010000001.1	134842836	134904766	+	1633.0	824
59133at6447	Complete	JASEVX010000004.1	41328162	41357206	+	728.4	391
59154at6447	Complete	JASEVX010000007.1	42020249	41986666	-	861.3	429
59165at6447	Complete	JASEVX010000009.1	56308693	56328183	+	555.1	311
59194at6447	Complete	JASEVX010000003.1	146045578	146037028	-	431.2	257
59273at6447	Complete	JASEVX010000007.1	56001967	56004231	+	904.6	535
59276at6447	Complete	JASEVX010000007.1	44436385	44469245	+	894.8	543
59279at6447	Complete	JASEVX010000007.1	23765796	23768297	+	263.1	146
59281at6447	Complete	JASEVX010000010.1	26414062	26432340	+	303.4	254
59290at6447	Complete	JASEVX010000001.1	156358262	156356757	-	361.3	290
59331at6447	Missing
59345at6447	Complete	JASEVX010000010.1	38440129	38424706	-	316.5	198
59353at6447	Fragmented	JASEVX010000009.1	15924727	15932236	+	443.7	230
59358at6447	Complete	JASEVX010000002.1	132502222	132498505	-	186.5	134
59372at6447	Complete	JASEVX010000003.1	133335322	133329649	-	221.1	127
59410at6447	Complete	JASEVX010000010.1	69434189	69460817	+	401.1	406
59470at6447	Complete	JASEVX010000031.1	217952	248970	+	649.5	423
59516at6447	Complete	JASEVX010000001.1	72430542	72450378	+	568.1	333
59526at6447	Complete	JASEVX010000024.1	1020267	1037856	+	377.6	260
59551at6447	Complete	JASEVX010000009.1	44937640	44879657	-	485.6	248
59570at6447	Missing
59574at6447	Complete	JASEVX010000010.1	32648742	32667617	+	1000.0	487
59633at6447	Complete	JASEVX010000009.1	11380534	11387329	+	750.7	545
59639at6447	Complete	JASEVX010000001.1	165909586	165897592	-	220.6	223
59653at6447	Complete	JASEVX010000004.1	73230890	73203932	-	771.1	435
59668at6447	Complete	JASEVX010000025.1	1313219	1291443	-	613.4	408
59672at6447	Complete	JASEVX010000001.1	186644570	186618764	-	523.9	356
59711at6447	Complete	JASEVX010000005.1	12010198	12015624	+	706.7	533
59775at6447	Complete	JASEVX010000001.1	72081211	72091431	+	582.6	353
59796at6447	Duplicated	JASEVX010000005.1	44753468	44777869	+	891.6	511
59796at6447	Duplicated	JASEVX010000005.1	24991137	24969869	-	862.4	492
59800at6447	Complete	JASEVX010000085.1	244690	239597	-	493.2	346
59803at6447	Complete	JASEVX010000151.1	343974	446447	+	179.3	158
59811at6447	Complete	JASEVX010000005.1	16402919	16408834	+	466.1	219
59816at6447	Complete	JASEVX010000003.1	63142415	63166744	+	1876.2	904
59822at6447	Complete	JASEVX010000008.1	60913920	60923182	+	488.4	284
59840at6447	Complete	JASEVX010000034.1	1499946	1513902	+	826.0	456
59853at6447	Complete	JASEVX010000002.1	55684554	55667155	-	498.8	316
