# BUSCO version is: 5.8.2 
# The lineage dataset is: mollusca_odb12 (Creation date: 2025-04-11, number of genomes: 36, number of BUSCOs: 4421)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
61147at6447	Complete	JASFXZ010000045.1	1924432	1956667	+	638.9	321
61148at6447	Complete	JASFXZ010000009.1	13447385	13458985	+	518.6	308
61157at6447	Complete	JASFXZ010000005.1	13027635	13025129	-	232.2	131
61186at6447	Complete	JASFXZ010000020.1	3476933	3487040	+	745.9	406
61198at6447	Complete	JASFXZ010000001.1	16912425	16875976	-	1142.9	627
61200at6447	Complete	JASFXZ010000014.1	17679680	17657351	-	1433.6	773
61244at6447	Complete	JASFXZ010000066.1	270792	278805	+	576.5	301
61246at6447	Complete	JASFXZ010000014.1	6020440	6016097	-	510.8	245
61248at6447	Complete	JASFXZ010000020.1	12098493	12099350	+	204.3	101
61275at6447	Complete	JASFXZ010000009.1	20098495	20114871	+	2494.7	1205
61303at6447	Complete	JASFXZ010000016.1	4954091	5016041	+	461.0	290
61343at6447	Fragmented	JASFXZ010000001.1	53709347	53712047	+	238.5	147
61390at6447	Complete	JASFXZ010000038.1	235492	284693	+	1205.8	643
61420at6447	Complete	JASFXZ010000014.1	3588573	3598096	+	847.4	518
61439at6447	Complete	JASFXZ010000003.1	13749255	13726585	-	699.4	458
61492at6447	Complete	JASFXZ010000031.1	8269228	8342713	+	713.7	544
61565at6447	Complete	JASFXZ010000011.1	9236223	9261954	+	283.1	130
61595at6447	Complete	JASFXZ010000005.1	31765808	31797288	+	1161.7	773
61624at6447	Complete	JASFXZ010000001.1	40371755	40395062	+	1579.2	976
61657at6447	Complete	JASFXZ010000008.1	14701766	14707861	+	426.5	264
61670at6447	Complete	JASFXZ010000001.1	31680415	31738425	+	2297.0	1390
61735at6447	Complete	JASFXZ010000007.1	20458471	20448082	-	248.3	255
61737at6447	Complete	JASFXZ010000027.1	2960558	2973367	+	516.0	308
61742at6447	Complete	JASFXZ010000003.1	1482439	1484302	+	243.8	230
61760at6447	Complete	JASFXZ010000009.1	4049391	4005554	-	1490.2	860
61761at6447	Complete	JASFXZ010000005.1	26311778	26288501	-	569.7	365
61845at6447	Complete	JASFXZ010000013.1	17748093	17762302	+	535.9	398
61908at6447	Complete	JASFXZ010000015.1	12820115	12816267	-	403.2	226
61940at6447	Complete	JASFXZ010000002.1	4768182	4680103	-	637.5	327
61969at6447	Complete	JASFXZ010000002.1	54624159	54630055	+	230.5	119
62017at6447	Missing
62024at6447	Fragmented	JASFXZ010000006.1	1988007	1993584	+	345.0	200
62062at6447	Complete	JASFXZ010000033.1	3968065	3970431	+	265.0	133
62092at6447	Complete	JASFXZ010000003.1	4064652	4067738	+	251.1	179
62100at6447	Complete	JASFXZ010000008.1	14688929	14640482	-	452.8	208
62126at6447	Complete	JASFXZ010000066.1	786	24353	+	914.7	467
62135at6447	Complete	JASFXZ010000002.1	28091428	28108466	+	1313.7	829
62149at6447	Complete	JASFXZ010000055.1	538468	541188	+	182.7	118
62203at6447	Complete	JASFXZ010000010.1	15607347	15599770	-	1151.3	703
62249at6447	Complete	JASFXZ010000012.1	15861764	15863407	+	695.1	428
62266at6447	Complete	JASFXZ010000021.1	1796684	1802983	+	352.1	230
62343at6447	Complete	JASFXZ010000010.1	13334448	13352763	+	682.7	351
62356at6447	Complete	JASFXZ010000013.1	8783391	8791643	+	315.1	201
62364at6447	Complete	JASFXZ010000030.1	8582621	8588924	+	196.2	137
62373at6447	Complete	JASFXZ010000005.1	1441885	1443601	+	244.9	129
62385at6447	Complete	JASFXZ010000038.1	972033	938855	-	310.7	221
62399at6447	Complete	JASFXZ010000017.1	10115729	10121284	+	657.7	472
62447at6447	Complete	JASFXZ010000014.1	3574956	3566105	-	312.5	316
62448at6447	Complete	JASFXZ010000011.1	4791436	4781977	-	522.3	475
62483at6447	Complete	JASFXZ010000040.1	873562	864882	-	835.5	626
62488at6447	Complete	JASFXZ010000018.1	13873075	13845171	-	1190.2	626
62498at6447	Complete	JASFXZ010000022.1	5986012	5982810	-	640.1	434
62527at6447	Complete	JASFXZ010000005.1	15436427	15424593	-	650.1	434
62554at6447	Complete	JASFXZ010000008.1	453342	447042	-	419.6	280
62556at6447	Complete	JASFXZ010000006.1	2241786	2247560	+	278.5	178
62653at6447	Complete	JASFXZ010000004.1	18358945	18351878	-	429.4	249
62725at6447	Complete	JASFXZ010000001.1	44445358	44486673	+	465.8	327
62739at6447	Fragmented	JASFXZ010000005.1	21197265	21207506	+	319.2	287
62766at6447	Complete	JASFXZ010000014.1	13946560	13954060	+	249.9	212
62842at6447	Complete	JASFXZ010000016.1	16251371	16242817	-	499.5	272
62850at6447	Complete	JASFXZ010000014.1	5951364	5956965	+	596.8	299
62856at6447	Complete	JASFXZ010000077.1	95244	46629	-	1129.3	644
62931at6447	Duplicated	JASFXZ010000036.1	383529	413403	+	624.4	559
62931at6447	Duplicated	JASFXZ010000015.1	18079358	18110764	+	620.4	535
62973at6447	Complete	JASFXZ010000005.1	36664721	36655898	-	502.8	300
63097at6447	Complete	JASFXZ010000240.1	8643	19281	+	313.6	203
63101at6447	Complete	JASFXZ010000017.1	8706474	8686412	-	1057.6	580
63208at6447	Complete	JASFXZ010000120.1	163548	146152	-	501.6	357
63214at6447	Complete	JASFXZ010000018.1	4256516	4298770	+	895.5	434
63222at6447	Complete	JASFXZ010000028.1	3393776	3419431	+	1118.8	744
63254at6447	Complete	JASFXZ010000004.1	35212791	35215929	+	299.8	207
63259at6447	Complete	JASFXZ010000014.1	2105476	2107126	+	199.4	189
63262at6447	Complete	JASFXZ010000012.1	18393803	18388237	-	382.7	230
63382at6447	Complete	JASFXZ010000015.1	6944037	6953112	+	408.7	242
63464at6447	Duplicated	JASFXZ010000002.1	17597330	17604921	+	270.8	209
63464at6447	Duplicated	JASFXZ010000002.1	16996514	17005768	+	266.1	209
63471at6447	Complete	JASFXZ010000100.1	41844	7505	-	887.7	656
63486at6447	Complete	JASFXZ010000129.1	125632	140504	+	586.4	445
63523at6447	Complete	JASFXZ010000006.1	12699913	12695879	-	444.4	257
63545at6447	Complete	JASFXZ010000008.1	13496729	13458524	-	249.7	143
63553at6447	Complete	JASFXZ010000012.1	8288356	8287565	-	212.2	275
63566at6447	Complete	JASFXZ010000034.1	584821	591791	+	287.8	143
63595at6447	Complete	JASFXZ010000012.1	8990611	9004222	+	324.6	229
63619at6447	Complete	JASFXZ010000001.1	7516810	7507175	-	1197.6	622
63641at6447	Complete	JASFXZ010000018.1	8571367	8575323	+	404.3	528
63661at6447	Complete	JASFXZ010000039.1	3204319	3202084	-	357.7	211
63681at6447	Complete	JASFXZ010000023.1	4931208	4903028	-	737.1	365
63710at6447	Complete	JASFXZ010000016.1	8663308	8659944	-	197.3	125
63715at6447	Complete	JASFXZ010000050.1	2161422	2171048	+	829.3	439
63739at6447	Complete	JASFXZ010000010.1	16586163	16614773	+	666.5	393
63782at6447	Complete	JASFXZ010000004.1	24192102	24179065	-	632.3	420
63784at6447	Complete	JASFXZ010000001.1	47392839	47399541	+	460.4	220
63815at6447	Complete	JASFXZ010000010.1	15612109	15632333	+	1013.2	616
63868at6447	Complete	JASFXZ010000026.1	10402455	10415692	+	285.4	180
63934at6447	Fragmented	JASFXZ010000023.1	10432061	10441179	+	271.2	187
63943at6447	Complete	JASFXZ010000010.1	10804712	10809726	+	342.4	200
63957at6447	Complete	JASFXZ010000021.1	3409763	3460425	+	515.7	279
63962at6447	Complete	JASFXZ010000016.1	2546015	2556487	+	222.6	200
63997at6447	Complete	JASFXZ010000016.1	9772095	9830942	+	2053.9	1187
63998at6447	Complete	JASFXZ010000004.1	8134207	8129411	-	485.2	337
64008at6447	Complete	JASFXZ010000102.1	137614	131439	-	300.7	265
64015at6447	Complete	JASFXZ010000022.1	5274631	5278097	+	362.4	188
64046at6447	Complete	JASFXZ010000100.1	122181	99273	-	569.8	424
64051at6447	Missing
64070at6447	Complete	JASFXZ010000025.1	2537390	2555579	+	961.9	693
64082at6447	Complete	JASFXZ010000022.1	4278529	4280728	+	476.7	253
64123at6447	Complete	JASFXZ010000005.1	1003097	998011	-	405.3	217
64177at6447	Complete	JASFXZ010000010.1	9575250	9573252	-	288.3	140
64196at6447	Complete	JASFXZ010000015.1	5801501	5796856	-	272.9	169
64206at6447	Complete	JASFXZ010000005.1	867600	860759	-	510.5	291
64239at6447	Complete	JASFXZ010000003.1	15510607	15502629	-	588.5	363
64249at6447	Complete	JASFXZ010000005.1	9110626	9103452	-	229.4	114
64324at6447	Complete	JASFXZ010000003.1	7617698	7628957	+	570.6	307
64344at6447	Complete	JASFXZ010000010.1	7369771	7391880	+	776.8	444
64387at6447	Complete	JASFXZ010000029.1	4092000	4098222	+	509.4	331
64397at6447	Complete	JASFXZ010000027.1	3073631	3067003	-	480.1	371
64422at6447	Complete	JASFXZ010000022.1	45462	53175	+	1007.5	765
64458at6447	Complete	JASFXZ010000010.1	8161205	8163835	+	118.4	92
64460at6447	Missing
64488at6447	Complete	JASFXZ010000001.1	9079448	9080982	+	263.5	215
64512at6447	Complete	JASFXZ010000002.1	16100307	16096050	-	423.3	389
64524at6447	Complete	JASFXZ010000014.1	3488186	3499024	+	688.3	429
64528at6447	Complete	JASFXZ010000034.1	5908561	5901470	-	318.7	256
64549at6447	Complete	JASFXZ010000040.1	1398452	1391206	-	628.3	374
64585at6447	Complete	JASFXZ010000021.1	4555492	4544251	-	995.7	634
64592at6447	Complete	JASFXZ010000003.1	14690277	14679245	-	738.1	424
64594at6447	Complete	JASFXZ010000086.1	60477	70156	+	533.0	359
64601at6447	Complete	JASFXZ010000004.1	27009585	26988505	-	661.5	379
64666at6447	Fragmented	JASFXZ010000017.1	2448396	2438923	-	424.1	322
64692at6447	Complete	JASFXZ010000014.1	10259519	10283859	+	2320.8	1136
64693at6447	Complete	JASFXZ010000003.1	23616357	23594012	-	978.3	647
64694at6447	Complete	JASFXZ010000008.1	15836158	15838384	+	502.4	587
64698at6447	Complete	JASFXZ010000029.1	765105	771098	+	516.1	268
64700at6447	Complete	JASFXZ010000032.1	2789837	2772573	-	1015.4	619
64717at6447	Complete	JASFXZ010000003.1	8647839	8639268	-	1046.3	530
64764at6447	Complete	JASFXZ010000002.1	30728367	30712572	-	934.7	481
64782at6447	Complete	JASFXZ010000005.1	3053752	3048207	-	390.0	234
64802at6447	Complete	JASFXZ010000011.1	17567171	17555258	-	1607.3	893
64804at6447	Complete	JASFXZ010000007.1	9108234	9135229	+	550.2	377
64812at6447	Complete	JASFXZ010000008.1	13351969	13344231	-	821.0	664
64855at6447	Complete	JASFXZ010000023.1	10910465	10907794	-	413.9	228
64886at6447	Complete	JASFXZ010000064.1	418649	421866	+	358.9	309
64891at6447	Complete	JASFXZ010000027.1	4756106	4761298	+	284.4	153
64895at6447	Complete	JASFXZ010000020.1	1731489	1685685	-	613.8	425
64900at6447	Complete	JASFXZ010000015.1	2605761	2643871	+	1170.8	707
64916at6447	Fragmented	JASFXZ010000012.1	3422310	3418335	-	141.0	149
64953at6447	Complete	JASFXZ010000004.1	20783034	20802521	+	1200.7	784
64971at6447	Complete	JASFXZ010000016.1	9086763	9257726	+	852.6	409
65029at6447	Complete	JASFXZ010000001.1	4760094	4789595	+	1858.2	958
65062at6447	Complete	JASFXZ010000001.1	18327390	18315522	-	965.2	554
65063at6447	Missing
65068at6447	Complete	JASFXZ010000021.1	11797760	11804837	+	341.5	193
65112at6447	Complete	JASFXZ010000001.1	1589843	1587366	-	474.1	357
65120at6447	Complete	JASFXZ010000016.1	16448552	16460977	+	321.8	310
65147at6447	Complete	JASFXZ010000022.1	4921985	4925269	+	191.9	156
65150at6447	Complete	JASFXZ010000001.1	14686584	14650569	-	622.6	392
65158at6447	Complete	JASFXZ010000005.1	36343529	36340991	-	291.8	205
65185at6447	Complete	JASFXZ010000030.1	4510353	4520578	+	413.6	213
65233at6447	Complete	JASFXZ010000003.1	19830742	19822278	-	622.2	409
65290at6447	Complete	JASFXZ010000010.1	11190889	11184243	-	392.3	298
65296at6447	Complete	JASFXZ010000007.1	18581596	18579014	-	177.5	99
65312at6447	Complete	JASFXZ010000063.1	568623	565647	-	329.5	182
65316at6447	Complete	JASFXZ010000022.1	8724283	8733104	+	552.0	470
65323at6447	Complete	JASFXZ010000006.1	6760784	6777001	+	647.7	309
65340at6447	Complete	JASFXZ010000012.1	17744966	17737359	-	417.9	276
65342at6447	Complete	JASFXZ010000011.1	17770673	17762502	-	661.2	366
65429at6447	Complete	JASFXZ010000002.1	31849575	31866916	+	358.9	278
65442at6447	Complete	JASFXZ010000011.1	18209092	18206709	-	256.0	150
65499at6447	Complete	JASFXZ010000001.1	51516595	51521290	+	651.7	416
65519at6447	Complete	JASFXZ010000005.1	1449661	1446331	-	353.7	215
65540at6447	Complete	JASFXZ010000005.1	27642296	27675862	+	494.2	267
65553at6447	Complete	JASFXZ010000003.1	26804709	26793826	-	546.9	331
65555at6447	Complete	JASFXZ010000026.1	5831412	5827863	-	383.9	224
65556at6447	Complete	JASFXZ010000040.1	4740440	4762450	+	1014.2	678
65592at6447	Complete	JASFXZ010000018.1	8927316	8932976	+	377.0	230
65636at6447	Complete	JASFXZ010000030.1	9739437	9745982	+	228.3	132
65670at6447	Complete	JASFXZ010000009.1	17767390	17751490	-	865.4	558
65676at6447	Complete	JASFXZ010000001.1	32908346	32929059	+	466.7	429
65680at6447	Complete	JASFXZ010000006.1	24719546	24713619	-	378.7	235
65702at6447	Complete	JASFXZ010000067.1	496293	482893	-	524.9	316
65739at6447	Complete	JASFXZ010000002.1	28270920	28260062	-	668.4	400
65746at6447	Fragmented	JASFXZ010000002.1	37422636	37421071	-	113.2	74
65749at6447	Complete	JASFXZ010000005.1	11303433	11304104	+	280.8	203
65755at6447	Complete	JASFXZ010000011.1	3651023	3671558	+	1232.7	588
65770at6447	Complete	JASFXZ010000005.1	29882283	29888023	+	611.8	287
65858at6447	Complete	JASFXZ010000002.1	30989756	30998162	+	430.6	211
65861at6447	Complete	JASFXZ010000005.1	683032	677688	-	431.8	253
65873at6447	Complete	JASFXZ010000041.1	1672516	1690647	+	681.5	437
65874at6447	Complete	JASFXZ010000047.1	939108	920158	-	1199.7	697
65876at6447	Complete	JASFXZ010000029.1	4920529	4928262	+	501.9	333
65894at6447	Complete	JASFXZ010000029.1	8992192	8986482	-	411.6	210
65904at6447	Complete	JASFXZ010000030.1	390189	396389	+	396.7	213
65939at6447	Complete	JASFXZ010000003.1	21213911	21206831	-	273.4	276
65953at6447	Complete	JASFXZ010000008.1	7752734	7770315	+	874.0	697
66046at6447	Complete	JASFXZ010000025.1	3665062	3669919	+	312.9	335
66096at6447	Complete	JASFXZ010000007.1	22620768	22607381	-	481.7	402
66156at6447	Complete	JASFXZ010000008.1	17809476	17764525	-	2092.5	1221
66192at6447	Complete	JASFXZ010000047.1	788806	792106	+	321.3	185
66193at6447	Complete	JASFXZ010000003.1	15285712	15321476	+	1012.0	831
66219at6447	Complete	JASFXZ010000011.1	3422188	3435089	+	427.1	252
66238at6447	Complete	JASFXZ010000018.1	14266350	14248145	-	1072.7	610
66293at6447	Complete	JASFXZ010000012.1	12056006	12071619	+	371.8	248
66349at6447	Fragmented	JASFXZ010000002.1	26678643	26669614	-	294.8	208
66359at6447	Complete	JASFXZ010000059.1	493554	502121	+	833.9	429
66363at6447	Complete	JASFXZ010000031.1	1549129	1567790	+	646.2	548
66367at6447	Complete	JASFXZ010000008.1	18269432	18286007	+	604.0	319
66406at6447	Complete	JASFXZ010000082.1	573384	580944	+	680.5	533
66434at6447	Complete	JASFXZ010000009.1	17924225	17923176	-	433.6	373
66440at6447	Fragmented	JASFXZ010000031.1	4356412	4369935	+	892.0	808
66480at6447	Complete	JASFXZ010000010.1	8014257	7991980	-	524.0	494
66521at6447	Complete	JASFXZ010000005.1	4042047	4022228	-	146.5	195
66528at6447	Complete	JASFXZ010000033.1	4065990	4080981	+	572.8	578
66562at6447	Complete	JASFXZ010000059.1	1317005	1316517	-	220.6	137
66595at6447	Complete	JASFXZ010000050.1	819801	827403	+	711.9	494
66661at6447	Complete	JASFXZ010000030.1	4963444	4960465	-	220.1	159
66712at6447	Complete	JASFXZ010000047.1	2144734	2154164	+	432.7	343
66717at6447	Missing
66743at6447	Complete	JASFXZ010000015.1	12068971	12076557	+	479.9	251
66747at6447	Complete	JASFXZ010000008.1	17473419	17500164	+	1368.7	863
66772at6447	Complete	JASFXZ010000017.1	2385348	2378193	-	842.2	415
66779at6447	Complete	JASFXZ010000045.1	534499	538644	+	360.7	325
66816at6447	Complete	JASFXZ010000133.1	66478	81588	+	336.3	184
66902at6447	Missing
67048at6447	Complete	JASFXZ010000010.1	8037114	8020048	-	1055.0	650
67059at6447	Complete	JASFXZ010000003.1	14953880	14966797	+	778.8	486
67069at6447	Complete	JASFXZ010000023.1	10121728	10126416	+	274.3	197
67114at6447	Complete	JASFXZ010000002.1	7349576	7296510	-	1897.0	883
67139at6447	Complete	JASFXZ010000022.1	5749232	5768444	+	1796.8	1032
67145at6447	Complete	JASFXZ010000027.1	9300628	9284664	-	443.9	297
67161at6447	Complete	JASFXZ010000004.1	15878504	15881656	+	248.6	125
67203at6447	Complete	JASFXZ010000001.1	5629937	5619855	-	684.4	442
67230at6447	Complete	JASFXZ010000056.1	822142	825014	+	610.9	317
67247at6447	Complete	JASFXZ010000011.1	11073818	11081065	+	336.7	220
67308at6447	Complete	JASFXZ010000050.1	1382253	1398734	+	543.1	288
67332at6447	Complete	JASFXZ010000005.1	30293240	30302272	+	594.4	377
67349at6447	Complete	JASFXZ010000011.1	7138852	7147742	+	587.2	342
67352at6447	Complete	JASFXZ010000005.1	988495	993662	+	480.5	332
67364at6447	Complete	JASFXZ010000004.1	14202777	14160240	-	745.7	402
67366at6447	Complete	JASFXZ010000022.1	3871782	3901821	+	416.6	328
67380at6447	Complete	JASFXZ010000003.1	1803936	1813713	+	1051.2	553
67391at6447	Complete	JASFXZ010000001.1	35362505	35401197	+	1012.9	601
67427at6447	Complete	JASFXZ010000033.1	7621226	7607485	-	413.7	292
67428at6447	Complete	JASFXZ010000015.1	16449519	16461822	+	1129.6	593
67429at6447	Complete	JASFXZ010000038.1	164335	166715	+	344.2	238
67432at6447	Complete	JASFXZ010000010.1	11262868	11252592	-	437.4	263
67439at6447	Complete	JASFXZ010000021.1	13242803	13276460	+	1424.3	794
67447at6447	Complete	JASFXZ010000001.1	27848163	27852124	+	351.1	188
67474at6447	Complete	JASFXZ010000021.1	8887835	8863184	-	806.5	501
67506at6447	Complete	JASFXZ010000022.1	10064359	10022203	-	1634.3	1080
67553at6447	Complete	JASFXZ010000004.1	20848682	20828824	-	774.4	384
67556at6447	Complete	JASFXZ010000002.1	17394400	17388318	-	266.9	174
67568at6447	Complete	JASFXZ010000001.1	38851083	38843502	-	696.1	455
67570at6447	Complete	JASFXZ010000007.1	2543747	2551382	+	726.3	404
67641at6447	Complete	JASFXZ010000002.1	26968084	26971428	+	533.1	391
67739at6447	Complete	JASFXZ010000001.1	21422684	21426739	+	1628.0	1388
67798at6447	Complete	JASFXZ010000029.1	717224	708972	-	427.1	391
67806at6447	Complete	JASFXZ010000010.1	20546559	20580387	+	915.2	904
67821at6447	Complete	JASFXZ010000001.1	55457528	55452168	-	554.7	294
67855at6447	Complete	JASFXZ010000078.1	357342	365424	+	1283.0	780
67958at6447	Complete	JASFXZ010000010.1	3704032	3703463	-	345.9	186
67971at6447	Complete	JASFXZ010000008.1	13564564	13590191	+	1091.9	655
68025at6447	Complete	JASFXZ010000029.1	5595472	5623029	+	809.0	491
68041at6447	Complete	JASFXZ010000005.1	1149474	1136235	-	571.3	331
68054at6447	Complete	JASFXZ010000016.1	2484116	2478827	-	940.6	474
68065at6447	Complete	JASFXZ010000025.1	7351549	7354392	+	469.8	387
68072at6447	Complete	JASFXZ010000028.1	1502635	1525200	+	905.4	655
68075at6447	Complete	JASFXZ010000053.1	1742513	1734991	-	607.1	360
68100at6447	Complete	JASFXZ010000015.1	8352754	8334231	-	786.7	511
68127at6447	Complete	JASFXZ010000024.1	4607183	4628124	+	1204.7	761
68175at6447	Complete	JASFXZ010000042.1	2214390	2221621	+	364.5	257
68225at6447	Complete	JASFXZ010000013.1	3900276	3902491	+	216.4	141
68267at6447	Complete	JASFXZ010000013.1	11359017	11346566	-	698.4	475
68270at6447	Complete	JASFXZ010000025.1	6828442	6821925	-	424.2	217
68274at6447	Complete	JASFXZ010000002.1	41341676	41351626	+	800.1	680
68280at6447	Complete	JASFXZ010000014.1	16947034	16938614	-	861.1	550
68344at6447	Complete	JASFXZ010000010.1	7283775	7271015	-	633.3	393
68358at6447	Complete	JASFXZ010000011.1	8510823	8509873	-	410.1	296
68359at6447	Complete	JASFXZ010000006.1	12590045	12595020	+	438.9	296
68463at6447	Complete	JASFXZ010000024.1	386822	383241	-	320.2	235
68464at6447	Complete	JASFXZ010000003.1	29482728	29477837	-	359.3	210
68473at6447	Complete	JASFXZ010000002.1	47737851	47724687	-	656.6	472
68487at6447	Complete	JASFXZ010000005.1	7158064	7163556	+	733.6	510
68489at6447	Complete	JASFXZ010000055.1	44558	37136	-	575.7	366
68511at6447	Complete	JASFXZ010000003.1	21491279	21469003	-	1668.1	911
68513at6447	Fragmented	JASFXZ010000028.1	666336	672293	+	1525.0	191
68521at6447	Complete	JASFXZ010000021.1	8478764	8451260	-	438.4	327
68528at6447	Complete	JASFXZ010000020.1	1737910	1742449	+	272.2	145
68573at6447	Missing
68607at6447	Complete	JASFXZ010000036.1	2323588	2333245	+	418.5	266
68696at6447	Complete	JASFXZ010000014.1	16281612	16256020	-	614.1	434
68697at6447	Complete	JASFXZ010000010.1	1478936	1492096	+	373.9	282
68748at6447	Fragmented	JASFXZ010000082.1	4499	20672	+	227.8	175
68771at6447	Complete	JASFXZ010000035.1	445334	450705	+	344.6	237
68782at6447	Complete	JASFXZ010000005.1	9506497	9593821	+	5318.5	3100
68814at6447	Complete	JASFXZ010000032.1	8250459	8253944	+	276.8	173
68854at6447	Complete	JASFXZ010000005.1	37389229	37377596	-	482.4	259
68863at6447	Complete	JASFXZ010000085.1	566028	561324	-	371.0	275
68972at6447	Complete	JASFXZ010000002.1	15736161	15743989	+	393.4	300
69006at6447	Complete	JASFXZ010000002.1	45717620	45706821	-	711.9	403
69030at6447	Complete	JASFXZ010000016.1	14588448	14592727	+	570.3	321
69046at6447	Complete	JASFXZ010000045.1	2039313	2044320	+	332.4	314
69059at6447	Complete	JASFXZ010000026.1	3085323	3096155	+	610.6	305
69082at6447	Complete	JASFXZ010000001.1	22835188	22827266	-	604.9	390
69090at6447	Complete	JASFXZ010000005.1	19501766	19499152	-	295.8	181
69136at6447	Missing
69140at6447	Complete	JASFXZ010000015.1	12361326	12372447	+	611.9	346
69163at6447	Fragmented	JASFXZ010000026.1	10001990	9964348	-	185.1	143
69192at6447	Complete	JASFXZ010000029.1	8691656	8683350	-	434.6	269
69209at6447	Complete	JASFXZ010000045.1	494744	498867	+	314.7	178
69230at6447	Complete	JASFXZ010000017.1	7866106	7846694	-	618.8	386
69239at6447	Complete	JASFXZ010000002.1	15713059	15715050	+	1062.5	583
69246at6447	Complete	JASFXZ010000005.1	32207618	32246862	+	839.2	669
69256at6447	Complete	JASFXZ010000003.1	35167007	35185226	+	720.6	612
69272at6447	Complete	JASFXZ010000002.1	54041208	54057865	+	932.5	474
69293at6447	Complete	JASFXZ010000014.1	11029897	11022139	-	629.4	379
69304at6447	Complete	JASFXZ010000003.1	32940283	32949218	+	549.3	347
69308at6447	Complete	JASFXZ010000003.1	11205152	11166588	-	266.7	240
69330at6447	Complete	JASFXZ010000014.1	3039683	3047573	+	230.9	172
69396at6447	Fragmented	JASFXZ010000006.1	11679154	11669300	-	291.3	318
69404at6447	Complete	JASFXZ010000046.1	2279932	2276056	-	338.1	182
69412at6447	Complete	JASFXZ010000002.1	30628475	30621271	-	503.2	328
69437at6447	Missing
69453at6447	Complete	JASFXZ010000003.1	30754195	30752666	-	305.3	199
69470at6447	Complete	JASFXZ010000001.1	14109145	14084970	-	904.7	520
69486at6447	Complete	JASFXZ010000012.1	15674041	15665542	-	195.4	123
69582at6447	Complete	JASFXZ010000078.1	702355	706439	+	383.6	204
69618at6447	Complete	JASFXZ010000010.1	1478565	1474475	-	168.5	144
69659at6447	Complete	JASFXZ010000025.1	2465320	2472563	+	624.0	345
69696at6447	Complete	JASFXZ010000010.1	9938261	9994955	+	4695.3	2377
69708at6447	Complete	JASFXZ010000001.1	5181442	5191069	+	310.1	273
69716at6447	Complete	JASFXZ010000004.1	11509900	11488641	-	684.4	489
69726at6447	Complete	JASFXZ010000010.1	8233557	8258804	+	249.1	263
69776at6447	Complete	JASFXZ010000008.1	1493155	1503247	+	1040.9	523
69786at6447	Complete	JASFXZ010000023.1	2212069	2176379	-	1390.9	924
69798at6447	Complete	JASFXZ010000001.1	20510208	20497648	-	809.0	432
69829at6447	Complete	JASFXZ010000089.1	105507	113601	+	901.3	585
69832at6447	Complete	JASFXZ010000016.1	8976171	8970819	-	327.8	234
69844at6447	Complete	JASFXZ010000017.1	7277640	7293796	+	1577.9	1192
69893at6447	Complete	JASFXZ010000025.1	3089797	3119816	+	580.5	396
69917at6447	Complete	JASFXZ010000017.1	14284024	14282221	-	284.7	146
69940at6447	Complete	JASFXZ010000003.1	33083319	33073610	-	381.7	478
70015at6447	Complete	JASFXZ010000002.1	46939148	46933814	-	482.4	305
70017at6447	Complete	JASFXZ010000007.1	7990715	7993831	+	661.6	502
70038at6447	Complete	JASFXZ010000019.1	12413482	12423900	+	474.6	256
70064at6447	Complete	JASFXZ010000008.1	11728010	11735626	+	295.3	171
70104at6447	Complete	JASFXZ010000029.1	7397877	7455533	+	749.7	422
70117at6447	Complete	JASFXZ010000030.1	5358095	5409342	+	1060.0	643
70129at6447	Complete	JASFXZ010000001.1	52146326	52106013	-	2116.2	1185
70134at6447	Complete	JASFXZ010000027.1	2151739	2160890	+	726.7	398
70135at6447	Complete	JASFXZ010000016.1	5301656	5310850	+	203.1	149
70180at6447	Fragmented	JASFXZ010000006.1	5714894	5706891	-	218.8	174
70195at6447	Complete	JASFXZ010000017.1	10231011	10254418	+	724.3	493
70234at6447	Complete	JASFXZ010000010.1	2079304	2074178	-	1027.7	624
70251at6447	Fragmented	JASFXZ010000001.1	33395370	33399871	+	255.2	293
70281at6447	Complete	JASFXZ010000014.1	19207445	19201749	-	376.9	359
70302at6447	Complete	JASFXZ010000002.1	41754808	41778121	+	1479.3	1094
70363at6447	Complete	JASFXZ010000001.1	51920526	51943307	+	1482.4	869
70395at6447	Complete	JASFXZ010000002.1	33068403	33065631	-	223.0	136
70402at6447	Complete	JASFXZ010000005.1	18505029	18514314	+	1069.7	573
70447at6447	Complete	JASFXZ010000029.1	5697374	5710905	+	907.7	550
70452at6447	Complete	JASFXZ010000017.1	4647180	4636812	-	496.7	366
70479at6447	Complete	JASFXZ010000083.1	181697	166830	-	64.9	85
70493at6447	Complete	JASFXZ010000008.1	2505559	2487594	-	637.7	423
70503at6447	Complete	JASFXZ010000001.1	24509473	24520078	+	458.9	267
70583at6447	Complete	JASFXZ010000012.1	4495951	4499528	+	433.0	230
70640at6447	Complete	JASFXZ010000003.1	25821828	25831220	+	219.6	129
70674at6447	Complete	JASFXZ010000066.1	60033	59080	-	468.1	328
70689at6447	Complete	JASFXZ010000012.1	8976267	8982723	+	769.1	371
70719at6447	Complete	JASFXZ010000002.1	35504655	35509243	+	376.1	238
70757at6447	Complete	JASFXZ010000020.1	6234411	6231380	-	194.5	130
70775at6447	Fragmented	JASFXZ010000038.1	2722224	2731032	+	751.1	494
